image_id,original,modified
"2778    506707
Name: id, dtype: int64",A man is runing to home base in a baseball game.,A man is runing to home base in a baseball game.
"2778    506707
Name: id, dtype: int64",A man in a white shirt and gray pants walks toward a grassy area as kids in baseball uniforms and an umpire are near him.,A man in a white shirt and gray pants walks toward a grassy area as kids in baseball uniforms and an umpire are near him.
"2779    27620
Name: id, dtype: int64",A laptop sitting on a desk next to a chair and another computer.,A laptop sitting on a desk next to a chair and another computer.
"2779    27620
Name: id, dtype: int64",The laptop was left open on the desk. ,The laptop was left open on the desk. 
"2779    27620
Name: id, dtype: int64",a desk with a computer sitting on top of it ,a desk with a computer sitting on top of it 
"2779    27620
Name: id, dtype: int64",a glass desk and chair with a laptop and keyboard,a glass desk and chair with a laptop and keyboard
"2779    27620
Name: id, dtype: int64",A desk that has a laptop computer on it.,A desk that has a laptop computer on it.
"2780    51610
Name: id, dtype: int64",A young girl watches a laptop on a bed. ,A young girl watches a laptop on a bed. 
"2780    51610
Name: id, dtype: int64",A little girl sitting in front of a laptop computer.,A little girl sitting in front of a laptop computer.
"2780    51610
Name: id, dtype: int64",A little child sitting in front of a laptop watching whats is on the screen.,A little child sitting in front of a laptop watching whats is on the screen.
"2780    51610
Name: id, dtype: int64",A little girl sitting on a bed looking at a laptop ,A little girl sitting on a bed looking at a laptop 
"2780    51610
Name: id, dtype: int64",A laptop on the table and a baby looking at it,A laptop on the table and a baby looking at it
"2781    182202
Name: id, dtype: int64",An open laptop computer sitting next to a  phone.,An open laptop computer sitting next to a  phone.
"2781    182202
Name: id, dtype: int64",A cellphone next to a laptop computer. ,A cellphone next to a laptop computer. 
"2781    182202
Name: id, dtype: int64",A vodafone sitting on a table next to a Mac laptop.,A vodafone sitting on a table next to a Mac laptop.
"2781    182202
Name: id, dtype: int64",A Vodafone cell phone sitting next to a laptop.,A Vodafone cell phone sitting next to a laptop.
"2781    182202
Name: id, dtype: int64",A flip phone sitting next to a laptop computer.,A flip phone sitting next to a laptop computer.
"2782    60449
Name: id, dtype: int64",A very nice looking deck area with a small table and a laptop.,A very nice looking deck area with a small table and a laptop.
"2782    60449
Name: id, dtype: int64",A laptop on a table outside a balcony overlooking the ocean.,A laptop on a table outside a balcony overlooking the ocean.
"2782    60449
Name: id, dtype: int64",Balcony overlooking beautiful site next to a tropical beach.,Balcony overlooking beautiful site next to a tropical beach.
"2782    60449
Name: id, dtype: int64",A laptop computer is on a glass table on a balcony.,A laptop computer is on a glass table on a balcony.
"2782    60449
Name: id, dtype: int64","a laptop on a table on balcony, blue sky.","a laptop on a table on balcony, blue sky."
"2783    42889
Name: id, dtype: int64",A teddy bear sits by a keyboards and microphone.,A teddy bear sits by a keyboards and microphone.
"2783    42889
Name: id, dtype: int64",Stuffed bear wearing glasses with electronic audio equipment.,Stuffed bear wearing glasses with electronic audio equipment.
"2783    42889
Name: id, dtype: int64",A very cute teddy bear with glasses and some items.,A very cute teddy bear with glasses and some items.
"2783    42889
Name: id, dtype: int64",A teddy bear that is dress in glasses and is listening to an iPod.,A teddy bear that's dress in glasses and is listening to an iPod.
"2783    42889
Name: id, dtype: int64","A stuffed bear, a keyboard, an iPod and microphone.","A stuffed bear, a keyboard, an iPod and microphone."
"2784    322968
Name: id, dtype: int64",A clock is situated atop a colorful tower.,A clock is situated atop a colorful tower.
"2784    322968
Name: id, dtype: int64",A tall green clock tower sitting in the middle of a sidewalk.,A tall green clock tower sitting in the middle of a sidewalk.
"2784    322968
Name: id, dtype: int64",A colourful building has a clock at the top. ,A colourful building has a clock at the top. 
"2784    322968
Name: id, dtype: int64",A tall green and yellow building with a clock at the top. ,A tall green and yellow building with a clock at the top. 
"2784    322968
Name: id, dtype: int64",A large green building with a clock at the top of it ,A large green building with a clock at the top of it 
"2785    546475
Name: id, dtype: int64",A man holding a baby while standing in front of a mirror.,A man holding a baby while standing in front of a mirror.
"2785    546475
Name: id, dtype: int64",A father and child taking a selfie of themselves. ,A father and child taking a selfie of themselves. 
"2785    546475
Name: id, dtype: int64",a man that is holding a small baby,a man that's holding a small baby
"2785    546475
Name: id, dtype: int64",A man holding a baby taking a picture.,A man holding a baby taking a picture.
"2785    546475
Name: id, dtype: int64",A man and his baby girl taking a selfie.,A man and his baby girl taking a selfie.
"2786    302882
Name: id, dtype: int64",a white male taking pictures with his cellphone,a white male taking pictures with his cellphone
"2786    302882
Name: id, dtype: int64",A man takes a black and white selfie with a phone. ,A man takes a black and white selfie with a phone. 
"2786    302882
Name: id, dtype: int64",The man is taking a photo of him self with his cellphone. ,The man is taking a photo of him self with his cellphone. 
"2786    302882
Name: id, dtype: int64",A man is taking a selfie using a mirror.,A man is taking a selfie using a mirror.
"2786    302882
Name: id, dtype: int64",A man who is taking a picture with his cell phone.,A man who's taking a picture with his cell phone.
"2787    363188
Name: id, dtype: int64",People dressed as zombies walking down the street.,People dressed as zombies walking down the street.
"2787    363188
Name: id, dtype: int64",A group of people walking on a city street dressed up like zombies.,A group of people walking on a city street dressed up like zombies.
"2787    363188
Name: id, dtype: int64",Five young people are seen wearing zombie costumes.,two young people are seen wearing zombie costumes.
"2787    363188
Name: id, dtype: int64",A group of people walk down the street dressed as zombies.,A group of people walk down the street dressed as zombies.
"2787    363188
Name: id, dtype: int64",A zombie apocalypse is happening on the street.,A zombie apocalypse is happening on the street.
"2788    498747
Name: id, dtype: int64",Guy sitting down and using his cell during the party,Goldy sitting down and using his cell during the party
"2788    498747
Name: id, dtype: int64",A young guy on a cell phone by a crowd of people.,A young guy on a cell phone by a crowd of people.
"2788    498747
Name: id, dtype: int64",A man at a party talking on a cell phone.,A man at a party talking on a cell phone.
"2788    498747
Name: id, dtype: int64",A man talking a phone up to his face near a crows of people.,A man talking a phone up to his face near a crows of people.
"2788    498747
Name: id, dtype: int64",A person on a cell phone in a group of people.,A person on a cell phone in a group of people.
"2789    228981
Name: id, dtype: int64","A smart phone, digital camera and mobile phone on display.","A smart phone, digital camera and mobile phone on display."
"2789    228981
Name: id, dtype: int64",A table with three different electronic devices. ,A table with two different electronic devices. 
"2789    228981
Name: id, dtype: int64","A pocket PC, digital camera, and old cell phone. ","A pocket PC, digital camera, and old cell phone. "
"2789    228981
Name: id, dtype: int64",three different kinds of electronic devices all in a row,five different kinds of electronic devices all in a row
"2789    228981
Name: id, dtype: int64","A close up of a PDA, digital camera and a music player.","A close up of a PDA, digital camera and a music player."
"2790    316666
Name: id, dtype: int64",this is a restaurant with flowers on the bar,this is a restaurant with flowers on the bar
"2790    316666
Name: id, dtype: int64",A vase with flowers next to a mirror.,A vase with flowers next to a mirror.
"2790    316666
Name: id, dtype: int64",A clear glass vase holding flowers in front of a mirror. ,A clear glass vase holding flowers in front of a mirror. 
"2790    316666
Name: id, dtype: int64",a glass vase with some flowers inside of it ,a glass vase with some flowers inside of it 
"2790    316666
Name: id, dtype: int64",Flowers that are in a vase on a table.,Flowers that are in a vase on a table.
"2791    251824
Name: id, dtype: int64",A person sitting at a wooden table holding an electronic device.,A person sitting at a wooden table holding an electronic device.
"2791    251824
Name: id, dtype: int64",A person is opening a plastic package with their hands.,A person is opening a plastic package with their hands.
"2791    251824
Name: id, dtype: int64",A person is removing the packaging from a cordless soldering iron.,A person is removing the packaging from a cordless soldering iron.
"2791    251824
Name: id, dtype: int64",Someone is opening up a packaged product at a table.,Someone is opening up a packaged product at a table.
"2791    251824
Name: id, dtype: int64",A person is removing an object from the plastic casing.,A person is removing an object from the plastic casing.
"2792    175443
Name: id, dtype: int64",A Christmas tree with lights and teddy bear,A Christmas tree with lights and teddy bear
"2792    175443
Name: id, dtype: int64",A teddy bear wearing a red bow that is sitting on a Christmas tree.,A teddy bear wearing a red bow that's sitting on a Christmas tree.
"2792    175443
Name: id, dtype: int64",A teddy bear handing on a lit christmas tree.,A teddy bear handing on a lit christmas tree.
"2792    175443
Name: id, dtype: int64",Teddy bear with a red bow hanging on a Christmas tree.,Teddy bear with a red bow hanging on a Christmas tree.
"2792    175443
Name: id, dtype: int64",Stuffed teddy bear placed in a lighted Christmas tree,Stuffed teddy bear placed in a lighted Christmas tree
"2793    64084
Name: id, dtype: int64",A batch of bread slices sitting on a plate.,A batch of bread slices sitting on a plate.
"2793    64084
Name: id, dtype: int64",a plate with some pieces of bread on it ,a plate with some pieces of bread on it 
"2793    64084
Name: id, dtype: int64",Sliced french bread is on a plat that is lying on a table.,Sliced french bread is on a plat that's lying on a table.
"2793    64084
Name: id, dtype: int64",Bread that is sitting on a plate that is on a table.,Bread that's sitting on a plate that is on a table.
"2793    64084
Name: id, dtype: int64",A white plate with lots topped with garlic bread.,A white plate with lots topped with garlic bread.
"2794    177489
Name: id, dtype: int64",Two people that are sitting on a table.,Two people that are sitting on a table.
"2794    177489
Name: id, dtype: int64",a man and a woman sitting at table,a man and a woman sitting at table
"2794    177489
Name: id, dtype: int64",A man and a woman eating salad near the kitchen,A man and a woman eating salad near the kitchen
"2794    177489
Name: id, dtype: int64",A man and a woman sitting inside eating salad,A man and a woman sitting inside eating salad
"2794    177489
Name: id, dtype: int64",two people sitting at a table with plates of food,two people sitting at a table with plates of food
"2795    450202
Name: id, dtype: int64","A plate filled with food sitting next to three glasses.
","A plate filled with food sitting next to one glasses.
"
"2795    450202
Name: id, dtype: int64",A plate of meats and cheese's next to three wine glasses.,A plate of meats and cheese's next to six wine glasses.
"2795    450202
Name: id, dtype: int64",A table displaying wine glasses and a platter of assorted meats and cheeses.,A table displaying wine glasses and a platter of assorted meats and cheeses.
"2795    450202
Name: id, dtype: int64",A white plate containing sliced ham and cheese sitting on a table next to wine glasses. ,A white plate containing sliced ham and cheese sitting on a table next to wine glasses. 
"2795    450202
Name: id, dtype: int64",The wine has been poured and ready to drink,The wine has been poured and ready to drink
"2796    445834
Name: id, dtype: int64",Men climbing on board a bus that needs to be repaired.,Men climbing on board a bus that needs to be repaired.
"2796    445834
Name: id, dtype: int64",A group of people begin boarding a touring bus.,A group of people begin boarding a touring bus.
"2796    445834
Name: id, dtype: int64",a couple of people are getting on a white bus,a couple of people are getting on a white bus
"2796    445834
Name: id, dtype: int64",Some guys are getting on a bus wearing blue.,Some guys are getting on a bus wearing blue.
"2796    445834
Name: id, dtype: int64",A group of people in blue jackets boarding a long white bus.,A group of people in blue jackets boarding a long white bus.
"2797    30213
Name: id, dtype: int64",A kitchen filled with a stove top oven and a refrigerator.,A kitchen filled with a stove top oven and a refrigerator.
"2797    30213
Name: id, dtype: int64","The picture shows the interior of a kitchen, with vintage refrigerator, stove, and other appliances.","The picture shows the interior of a kitchen, with vintage refrigerator, stove, and other appliances."
"2797    30213
Name: id, dtype: int64",Kitchen with many old appliances and many pots and pans.,Kitchen with many old appliances and many pots and pans.
"2797    30213
Name: id, dtype: int64",The kitchen features an old fashioned center island.,The kitchen features an old fashioned center island.
"2797    30213
Name: id, dtype: int64","A kitchen has an island, icebox, and sink in it.","A kitchen has an island, icebox, and sink in it."
"2798    452793
Name: id, dtype: int64",A kitchen with a granite counter top and faucet.,A kitchen with a granite counter top and faucet.
"2798    452793
Name: id, dtype: int64",A kitchen with a stainless steel fridge and granite counters. ,A kitchen with a stainless steel fridge and granite counters. 
"2798    452793
Name: id, dtype: int64",A kitchen with a big fridge and a big sink.,A kitchen with a big fridge and a big sink.
"2798    452793
Name: id, dtype: int64",This new fridge goes great in this clean kitchen.,This new fridge goes great in this clean kitchen.
"2798    452793
Name: id, dtype: int64","View of kitchen sink, stainless refrigerator and breakfast room","View of kitchen sink, stainless refrigerator and breakfast room"
"2799    481386
Name: id, dtype: int64",A women who is holding a whisk in the kitchen.,A women who's holding a whisk in the kitchen.
"2799    481386
Name: id, dtype: int64",A woman in white dress leaning on a counter in a kitchen.,A woman in white dress leaning on a counter in a kitchen.
"2799    481386
Name: id, dtype: int64",a person behind a table in front of many dishes,a person behind a table in front of many dishes
"2799    481386
Name: id, dtype: int64",A woman that is bent over on a counter.,A woman that's bent over on a counter.
"2799    481386
Name: id, dtype: int64",A young girl that is in a very clean and well stocked kitchen. ,A young girl that's in a very clean and well stocked kitchen. 
"2800    565045
Name: id, dtype: int64",Blue bathroom with two white towels hanging by the shower.,Blue bathroom with two white towels hanging by the shower.
"2800    565045
Name: id, dtype: int64",A shower stall with bath robes hanging on the wall. ,A shower stall with bath robes hanging on the wall. 
"2800    565045
Name: id, dtype: int64",Two towels are hanging on the wall beside a shower door.,Two towels are hanging on the wall beside a shower door.
"2800    565045
Name: id, dtype: int64",A child next to a standing shower in a blue bathroom.,A child next to a standing shower in a blue bathroom.
"2800    565045
Name: id, dtype: int64",A shower in a person's bathroom in their home.,A shower in a person's bathroom in their home.
"2801    350122
Name: id, dtype: int64",A busy bus station with ramp going downstairs.,A busy bus station with ramp going downstairs.
"2801    350122
Name: id, dtype: int64",A woman walking a bike down a walkway in a  train station.,A woman walking a bike down a walkway in a  train station.
"2801    350122
Name: id, dtype: int64",Adult with bicycle on ramp of commuter railway platform.,Adult with bicycle on ramp of commuter railway platform.
"2801    350122
Name: id, dtype: int64",Many people are waiting for a bus at the bus terminal.,Many people are waiting for a bus at the bus terminal.
"2801    350122
Name: id, dtype: int64",A bunch of people in a building doing different things,A bunch of people in a building doing different things
"2802    491071
Name: id, dtype: int64",A bathroom vanity with a his and hers sink.,A bathroom vanity with a his and hers sink.
"2802    491071
Name: id, dtype: int64",A couple of bathroom sinks sitting underneath a mirror.,A couple of bathroom sinks sitting underneath a mirror.
"2802    491071
Name: id, dtype: int64",A sleek modern bathroom design with square sinks.,A sleek modern bathroom design with square sinks.
"2802    491071
Name: id, dtype: int64",Clean and near modern appearing restroom with sinks and counter.,Clean and near modern appearing restroom with sinks and counter.
"2802    491071
Name: id, dtype: int64","Light shines in a bathroom, with matching square sinks.","Light shines in a bathroom, with matching square sinks."
"2803    241319
Name: id, dtype: int64",A bathroom sink with two toothbrushes facing each other.,A bathroom sink with two toothbrushes facing each other.
"2803    241319
Name: id, dtype: int64",A sink surrounded by lots of tooth brushes and glasses.,A sink surrounded by lots of tooth brushes and glasses.
"2803    241319
Name: id, dtype: int64",Two toothbrushes sits on the opposite side of each other on the double faucet sink.,Two toothbrushes sits on the opposite side of each other on the double faucet sink.
"2803    241319
Name: id, dtype: int64",A sink with some toothbrushes and a mirror.,A sink with some toothbrushes and a mirror.
"2803    241319
Name: id, dtype: int64",Two toothbrushes each in a glass on the sink.,Two toothbrushes each in a glass on the sink.
"2804    537812
Name: id, dtype: int64",A tiled bathroom with toilet and open shower,A tiled bathroom with toilet and open shower
"2804    537812
Name: id, dtype: int64",an orange bucket sitting on a stool in a bathroom,an orange bucket sitting on a stool in a bathroom
"2804    537812
Name: id, dtype: int64",A red bucket is on a stool in the bathroom.,A red bucket is on a stool in the bathroom.
"2804    537812
Name: id, dtype: int64",a bathroom with a toilet and a small bucket on a small stool,a bathroom with a toilet and a small bucket on a small stool
"2804    537812
Name: id, dtype: int64",A small bathroom with two containers catching plumbing drips.,A small bathroom with two containers catching plumbing drips.
"2805    228942
Name: id, dtype: int64",A white passenger train passing a parking lot at night.,A white passenger train passing a parking lot at night.
"2805    228942
Name: id, dtype: int64",A car on a city street with a moving train directly behind it.,A car on a city street with a moving train directly behind it.
"2805    228942
Name: id, dtype: int64",A car driving down a street at night.,A car driving down a street at night.
"2805    228942
Name: id, dtype: int64",A bunch of cars are crossing an intersection.,A bunch of cars are crossing an intersection.
"2805    228942
Name: id, dtype: int64",a busy street with cars in action and a train zooming by ,a busy street with cars in action and a train zooming by 
"2806    65485
Name: id, dtype: int64",A dog driving an SUV in an open grass covered field.,A dog driving an SUV in an open grass covered field.
"2806    65485
Name: id, dtype: int64",A dog sits in the front seat of a jeep. ,A dog sits in the front seat of a jeep. 
"2806    65485
Name: id, dtype: int64",A dog is sitting inside a red car.,A dog is sitting inside a red car.
"2806    65485
Name: id, dtype: int64",A red truck has a black dog in the drivers chair.,A red truck has a black dog in the drivers chair.
"2806    65485
Name: id, dtype: int64",A dog sitting in the front seat of a truck.,A dog sitting in the front seat of a truck.
"2807    482100
Name: id, dtype: int64",These toilets are being used outside as decor,These toilets are being used outside as decor
"2807    482100
Name: id, dtype: int64",Two toilets sit outside a fence on the sidewalk,Two toilets sit outside a fence on the sidewalk
"2807    482100
Name: id, dtype: int64",there is two toilet bowls outside one is blue ,there's two toilet bowls outside one is blue 
"2807    482100
Name: id, dtype: int64",Two toilets sit outside with for sale signs on them.,Two toilets sit outside with for sale signs on them.
"2807    482100
Name: id, dtype: int64",Two toilets sit outside on the pavement next to a yard with many decorations.,Two toilets sit outside on the pavement next to a yard with many decorations.
"2808    408112
Name: id, dtype: int64",A small propeller plane sitting on top of an airport tarmac.,A small propeller plane sitting on top of an airport tarmac.
"2808    408112
Name: id, dtype: int64",Two airplanes are parked on the landing strip.,Two airplanes are parked on the landing strip.
"2808    408112
Name: id, dtype: int64",A pair of planes sitting on an airstrip next to cones.,A pair of planes sitting on an airstrip next to cones.
"2808    408112
Name: id, dtype: int64",A P-51 Mustang and B-25 Mitchell on the airport tarmac. ,A P-51 Mustang and B-25 Mitchell on the airport tarmac. 
"2808    408112
Name: id, dtype: int64",One white and red plane and one grey plane on the ground,two white and red plane and one grey plane on the ground
"2809    84752
Name: id, dtype: int64",a jet on three pillars in front of a building,a jet on two pillars in front of a building
"2809    84752
Name: id, dtype: int64",A fighter jet sitting on top of a set of three cement blocks.,A fighter jet sitting on top of a set of five cement blocks.
"2809    84752
Name: id, dtype: int64",An old airplane is mounted on cement posts.,An old airplane is mounted on cement posts.
"2809    84752
Name: id, dtype: int64",The jet fighter sits on a pedestal across the street from a building.,The jet fighter sits on a pedestal across the street from a building.
"2809    84752
Name: id, dtype: int64",A bred and silver plane resting on stands outside.,A bred and silver plane resting on stands outside.
"2810    281693
Name: id, dtype: int64",A large jet airplane being loaded with cargo at an airport.,A large jet airplane being loaded with cargo at an airport.
"2810    281693
Name: id, dtype: int64",A 747 jumbo passenger jet airplane parked at an airport terminal.,A 484 jumbo passenger jet airplane parked at an airport terminal.
"2810    281693
Name: id, dtype: int64",a large air plane on a run way ,a large air plane on a run way 
"2810    281693
Name: id, dtype: int64",White plane with red and blue detailing sits on tarmac.,White plane with red and blue detailing sits on tarmac.
"2810    281693
Name: id, dtype: int64",an airline with airplanes from one world parked on the air field,an airline with airplanes from one world parked on the air field
"2811    21839
Name: id, dtype: int64",a person walking across the street with a traffic light above,a person walking across the street with a traffic light above
"2811    21839
Name: id, dtype: int64",A person that is walking on the street.,A person that's walking on the street.
"2811    21839
Name: id, dtype: int64",The pedestrian crosses the lit city street at nightitme.,The pedestrian crosses the lit city street at nightitme.
"2811    21839
Name: id, dtype: int64",A person crossing a street next to a crosswalk.,A person crossing a street next to a crosswalk.
"2811    21839
Name: id, dtype: int64",A person crosses a street under a streetlight at dusk.,A person crosses a street under a streetlight at dusk.
"2812    155451
Name: id, dtype: int64",a green traffic light a street  some buildings and some other lights,a green traffic light a street  some buildings and some other lights
"2812    155451
Name: id, dtype: int64",A street scene photo taken under an overpass with a traffic light.,A street scene photo taken under an overpass with a traffic light.
"2812    155451
Name: id, dtype: int64",a red and green stop light under a bridge,a red and green stop light under a bridge
"2812    155451
Name: id, dtype: int64",A green traffic light under a bridge on a street,A green traffic light under a bridge on a street
"2812    155451
Name: id, dtype: int64",The city street is quiet during this time of night. ,The city street is quiet during this time of night. 
"2813    32941
Name: id, dtype: int64",A street that has all the traffic stopped at a traffic light.,A street that has all the traffic stopped at a traffic light.
"2813    32941
Name: id, dtype: int64",A yellow sign sitting in the middle of a road.,A yellow sign sitting in the middle of a road.
"2813    32941
Name: id, dtype: int64",A tilted traffic pole on the island of the street with broken concrete.,A tilted traffic pole on the island of the street with broken concrete.
"2813    32941
Name: id, dtype: int64","Cars, truck and a bus stopped at a red light.","Cars, truck and a bus stopped at a red light."
"2813    32941
Name: id, dtype: int64",A yellow oblong upside down triangular street sign stands in the middle of the street. ,A yellow oblong upside down triangular street sign stands in the middle of the street. 
"2814    517069
Name: id, dtype: int64",Two women waiting at a bench next to a street.,Two women waiting at a bench next to a street.
"2814    517069
Name: id, dtype: int64",A woman sitting on a bench and a woman standing waiting for the bus.,A woman sitting on a bench and a woman standing waiting for the bus.
"2814    517069
Name: id, dtype: int64",A woman sitting on a bench in the middle of the city,A woman sitting on a bench in the middle of the city
"2814    517069
Name: id, dtype: int64",A woman sitting on a bench and a woman standing behind the bench at a bus stop,A woman sitting on a bench and a woman standing behind the bench at a bus stop
"2814    517069
Name: id, dtype: int64",A woman and another woman waiting at a stop.,A woman and another woman waiting at a stop.
"2815    453841
Name: id, dtype: int64",Cars and trucks stopped at an intersection at twilight.,Cars and trucks stopped at an intersection at twilight.
"2815    453841
Name: id, dtype: int64",A car and a truck sitting a red light.,A car and a truck sitting a red light.
"2815    453841
Name: id, dtype: int64",A street scene take from a car looking toward an intersection at dusk.,A street scene take from a car looking toward an intersection at dusk.
"2815    453841
Name: id, dtype: int64",A car waiting at a stop light at sunset,A car waiting at a stop light at sunset
"2815    453841
Name: id, dtype: int64",Traffic is stopped at a red light at the intersection.,Traffic is stopped at a red light at the intersection.
"2816    571943
Name: id, dtype: int64",a pole with a street light and signs next to a bare tree,a pole with a street light and signs next to a bare tree
"2816    571943
Name: id, dtype: int64",Street signs and a traffic light on a pole beneath a tree.,Street signs and a traffic light on a pole beneath a tree.
"2816    571943
Name: id, dtype: int64",A yellow traffic light hanging off the side of a pole.,A yellow traffic light hanging off the side of a pole.
"2816    571943
Name: id, dtype: int64",A traffic light on a metal pole by a tree.,A traffic light on a metal pole by a tree.
"2816    571943
Name: id, dtype: int64",A picture of a street light and sign showing the street names.,A picture of a street light and sign showing the street names.
"2817    478862
Name: id, dtype: int64","Groups of people walk around a huge, multi engine airplane.","Groups of people walk around a huge, multi engine airplane."
"2817    478862
Name: id, dtype: int64",An army plane sitting on the tarmac ,An army plane sitting on the tarmac 
"2817    478862
Name: id, dtype: int64",A large propeller airplane parked on an airport tarmac.,A large propeller airplane parked on an airport tarmac.
"2817    478862
Name: id, dtype: int64",A large plane with two propellers  on it ,A large plane with two propellers  on it 
"2817    478862
Name: id, dtype: int64",Groups of people admire a large propeller plane on the runway.,Groups of people admire a large propeller plane on the runway.
"2818    320554
Name: id, dtype: int64",A black cat laying in the sun under a bench,A black cat laying in the sun under a bench
"2818    320554
Name: id, dtype: int64",A black cat sitting under a park bench.,A black cat sitting under a park bench.
"2818    320554
Name: id, dtype: int64",A black cat sits beneath a bench in the sun.,A black cat sits beneath a bench in the sun.
"2818    320554
Name: id, dtype: int64",A cat sits under a park bench outside.,A cat sits under a park bench outside.
"2818    320554
Name: id, dtype: int64",There is a cat lying in the sun by the bench.,There is a cat lying in the sun by the bench.
"2819    433243
Name: id, dtype: int64",a zebra and a giraffe stand next to each other.,a zebra and a giraffe stand next to each other.
"2819    433243
Name: id, dtype: int64",A zebra and a giraffe eat some hay together.,A zebra and a giraffe eat some hay together.
"2819    433243
Name: id, dtype: int64",Giraffe and a zebra standing side by side ,Giraffe and a zebra standing side by side 
"2819    433243
Name: id, dtype: int64",A giraffe and a zebra stand side by side as they eat.,A giraffe and a zebra stand side by side as they eat.
"2819    433243
Name: id, dtype: int64",A giraffe eats next to a zebra among some rocks.,A giraffe eats next to a zebra among some rocks.
"2820    186637
Name: id, dtype: int64",a giraffe eating food from a food dispenser ,a giraffe eating food from a food dispenser 
"2820    186637
Name: id, dtype: int64",A giraffe eats from a feeder on a fence.,A giraffe eats from a feeder on a fence.
"2820    186637
Name: id, dtype: int64",A giraffe eating out of a container hooked to a fence.,A giraffe eating out of a container hooked to a fence.
"2820    186637
Name: id, dtype: int64",A giraffe that is eating some of his food from a high up feeder.,A giraffe that's eating some of his food from a high up feeder.
"2820    186637
Name: id, dtype: int64",A giraffe eating out of a food bucket in its enclosure.,A giraffe eating out of a food bucket in its enclosure.
"2821    22755
Name: id, dtype: int64",A rear view mirror sitting on the side of a yellow bus.,A rear view mirror sitting on the side of a yellow bus.
"2821    22755
Name: id, dtype: int64",The school bus is reflected in the rear view mirror.,The school bus is reflected in the rear view mirror.
"2821    22755
Name: id, dtype: int64",The view of this round rear-view mirror is that of a school bus. ,The view of this round rear-view mirror is that of a school bus. 
"2821    22755
Name: id, dtype: int64",a big yellow school bus shown through the rear view of another school bus,a big yellow school bus shown through the rear view of another school bus
"2821    22755
Name: id, dtype: int64","In a rear view mirror, a school bus can be seen.","In a rear view mirror, a school bus can be seen."
"2822    283037
Name: id, dtype: int64",Street signs are displayed next to a road.,Street signs are displayed next to a road.
"2822    283037
Name: id, dtype: int64",A car is waiting at a red stop light at night.,A car is waiting at a red stop light at night.
"2822    283037
Name: id, dtype: int64",A speed detector displays the current speed of a car,A speed detector displays the current speed of a car
"2822    283037
Name: id, dtype: int64",Some cars speeding buy a sign that says 55.,Some cars speeding buy a sign that says 22.
"2822    283037
Name: id, dtype: int64",A stoplight with a speed radar on top.,A stoplight with a speed radar on top.
"2823    562448
Name: id, dtype: int64",A white bus is driving down the street,A white bus is driving down the street
"2823    562448
Name: id, dtype: int64",VERY BLURRY PHOTO OF A BUS SPEEDING THROUGH A TUNNEL,VERY BLURRY PHOTO OF A BUS SPEEDING THROUGH A TUNNEL
"2823    562448
Name: id, dtype: int64",A city bus driving on a road with blurred lights and the city street behind it.,A city bus driving on a road with blurred lights and the city street behind it.
"2823    562448
Name: id, dtype: int64",A bus driving down a street at night.,A bus driving down a street at night.
"2823    562448
Name: id, dtype: int64",A bus driving down the road really fast,A bus driving down the road really fast
"2824    244379
Name: id, dtype: int64","This highway is empty this early on the morning,","This highway is empty this early on the morning,"
"2824    244379
Name: id, dtype: int64",A traffic light suspended over a rural road.,A traffic light suspended over a rural road.
"2824    244379
Name: id, dtype: int64",View down a two lane road at a red stop signal.,View down a two lane road at a red stop signal.
"2824    244379
Name: id, dtype: int64",A red traffic light at an empty intersection,A red traffic light at an empty intersection
"2824    244379
Name: id, dtype: int64",An intersection with a stoplight on a roadway that has no vehicles traveling on it.,An intersection with a stoplight on a roadway that has no vehicles traveling on it.
"2825    545219
Name: id, dtype: int64",A double decker bus with neon lights at night.,A double decker bus with neon lights at night.
"2825    545219
Name: id, dtype: int64",A neon double decker bus is driving by a few pedestrians.,A neon double decker bus is driving by a few pedestrians.
"2825    545219
Name: id, dtype: int64",A bus that is decked out with multi colored lights on it.,A bus that's decked out with multi colored lights on it.
"2825    545219
Name: id, dtype: int64",some people standing around a bright lit up party bus ,some people standing around a bright lit up party bus 
"2825    545219
Name: id, dtype: int64",a colorful bus decorated with lights is standing on road at night.,a colorful bus decorated with lights is standing on road at night.
"2826    322829
Name: id, dtype: int64",A white meta bench next to a patch of grass.,A white meta bench next to a patch of grass.
"2826    322829
Name: id, dtype: int64",An ornate fern garden bench outside in the garden.,An ornate fern garden bench outside in the garden.
"2826    322829
Name: id, dtype: int64",A white bench with an elegant design of leaves on the back.,A white bench with an elegant design of leaves on the back.
"2826    322829
Name: id, dtype: int64",A white bench just in front of a green bush,A white bench just in front of a green bush
"2826    322829
Name: id, dtype: int64",A BENCH IS SEATED ON THE GRASS ,A BENCH IS SEATED ON THE GRASS 
"2827    344029
Name: id, dtype: int64",A bus that is driving down the road.,A bus that's driving down the road.
"2827    344029
Name: id, dtype: int64",A city bus is driving through the town,A city bus is driving through the town
"2827    344029
Name: id, dtype: int64",no image again there are a lot of these lately,no image again there are a lot of these lately
"2827    344029
Name: id, dtype: int64",A city bus is driving down the road next to buildings.,A city bus is driving down the road next to buildings.
"2827    344029
Name: id, dtype: int64",A black passenger bus navigating paved city streets.,A black passenger bus navigating paved city streets.
"2828    542625
Name: id, dtype: int64",A bird sits on a parking meter with several parked cars in the street.,A bird sits on a parking meter with several parked cars in the street.
